1	339	0.4990333
1	342	0.2232102
1	346	0.4071800
1	351	0.1211717
1	352	0.4272885
1	362	0.2664655
1	368	0.1915539
1	371	0.4211514
1	372	0.4541558
1	373	0.3129483
1	375	0.2263220
1	381	0.1479090
1	385	0.2584340
1	391	0.2044208
1	396	0.1601064
1	401	0.3230929
1	404	0.2252240
1	406	0.2004072
1	411	0.2546808
1	412	0.2092493
1	414	0.1267704
1	417	0.1842713
1	420	0.1351179
1	421	0.3159655
1	423	0.3423273
1	431	0.3757468
1	432	0.3237698
1	433	0.4736359
1	449	0.2113169
1	450	0.1481219
1	453	0.2739895
1	457	0.1281675
1	480	0.1199866
1	485	0.1741844
1	488	0.4221272
1	491	0.2296543
1	492	0.4165277
1	507	0.3535765
1	509	0.4015695
1	511	0.1203433
1	521	0.1285046
1	525	0.3885850
1	527	0.2088139
1	537	0.2401631
1	539	0.4889470
1	542	0.1723459
1	548	0.4177651
1	549	0.1165495
1	556	0.2543393
1	558	0.3376505
1	561	0.1923964
1	566	0.2190376
1	571	0.1309855
1	583	0.2594913
1	585	0.2595454
1	591	0.3546750
1	604	0.4716112
1	605	0.3124119
1	613	0.2567940
1	614	0.2848353
1	625	0.1958974
1	631	0.1114498
1	633	0.3827093
1	641	0.2726348
1	642	0.4766498
1	646	0.2477908
1	659	0.1584419
1	662	0.3317578
1	671	0.2623133
1	672	0.3702320
1	673	0.3314988
1	681	0.2318285
1	682	0.1949797
1	697	0.4235612
1	703	0.3436344
1	714	0.2659288
1	715	0.2323298
1	724	0.3789589
1	734	0.2595400
1	736	0.4539957
1	742	0.4145497
1	743	0.3752378
1	750	0.1100798
1	757	0.1936053
1	760	0.3265443
1	761	0.4799016
1	766	0.4559189
1	769	0.2949171
1	774	0.4444369
1	783	0.1484547
1	786	0.4443451
1	788	0.1094839
1	794	0.3169511
1	825	0.3117634
1	832	0.4237615
1	834	0.4933933
1	840	0.1403692
1	841	0.1363935
1	842	0.4606757
1	853	0.2997770
1	865	0.4158466
1	872	0.3507334
1	884	0.1155896
1	888	0.4420552
1	889	0.1893277
1	898	0.2913303
1	900	0.1147216
1	906	0.1161575
1	911	0.4274814
1	912	0.2920014
1	937	0.2267213
1	945	0.4829182
1	958	0.3681246
1	972	0.2048077
1	980	0.3859458
1	981	0.4838232
1	982	0.2499065
1	988	0.4834050
1	992	0.4781689
1	1009	0.1881713
1	1027	0.1993822
1	1029	0.1564919
1	1041	0.4766499
1	1052	0.1349797
1	1057	0.2662328
1	1058	0.3225598
1	1065	0.1920755
1	1071	0.3109636
1	1087	0.1570906
1	1094	0.4877125
1	1107	0.2125624
1	1112	0.1379829
1	1116	0.2970247
1	1136	0.1504695
1	1151	0.1117500
1	1154	0.4725333
1	1158	0.1858744
1	1160	0.3816707
1	1171	0.3401785
1	1175	0.3547027
1	1176	0.1614387
1	1209	0.4280596
1	1223	0.4366196
1	1226	0.2400695
1	1255	0.2804150
1	1262	0.2388090
1	1263	0.4082733
1	1265	0.1704078
1	1266	0.2594665
1	1273	0.1380901
1	1281	0.2377900
1	1282	0.1547857
1	1294	0.2620066
1	1306	0.3747003
1	1309	0.2218425
1	1312	0.1143364
1	1314	0.2671860
1	1324	0.1498673
1	1334	0.2261960
1	1374	0.1676336
1	1375	0.3318323
1	1380	0.4316957
1	1388	0.4824087
1	1395	0.2722258
1	1397	0.1253212
1	1403	0.3306672
1	1406	0.4930209
1	1410	0.1607808
1	1413	0.4746063
1	1446	0.4640496
1	1447	0.3020053
1	1457	0.4767892
1	1459	0.2662224
1	1460	0.3909759
1	1481	0.2472465
1	1495	0.4045845
1	1532	0.2638576
1	1541	0.2957846
1	1549	0.4239838
1	1551	0.3399107
1	1554	0.4056087
1	1579	0.1914880
1	1587	0.2379492
1	1603	0.3219655
1	1608	0.4965533
1	1613	0.1556107
1	1649	0.3654792
1	1652	0.3301115
1	1654	0.1000597
1	1661	0.4288219
1	1677	0.2787809
1	1683	0.2829371
1	1691	0.2912231
1	1702	0.1208408
1	1707	0.1025049
1	1710	0.2205063
1	1714	0.3733156
1	1716	0.1497818
1	1720	0.1342419
1	1723	0.3853038
1	1733	0.2405118
1	1744	0.4441658
1	1747	0.1526941
1	1748	0.4844817
1	1762	0.1773432
1	1763	0.2641636
1	1773	0.2985390
1	1775	0.4576475
1	1795	0.3287181
1	1797	0.2229559
1	1801	0.1960266
1	1816	0.2044535
1	1849	0.1810934
1	1858	0.1846089
1	1884	0.4673953
1	1900	0.3862170
1	1918	0.1712413
1	1933	0.2231758
1	1942	0.2739652
1	1950	0.4434647
1	1953	0.1952103
1	1955	0.1658911
1	1967	0.3407193
1	1970	0.1911942
1	1978	0.1656452
1	1994	0.3137478
1	2004	0.4148997
1	2013	0.3004508
1	2014	0.4195077
1	2037	0.4649806
1	2053	0.1438772
1	2061	0.2905788
1	2064	0.4534238
1	2071	0.4115133
1	2078	0.1034364
1	2100	0.4786585
1	2115	0.4052505
1	2119	0.1707050
1	2138	0.2794763
1	2153	0.3529151
1	2158	0.3849028
1	2176	0.4185866
1	2186	0.3188823
1	2200	0.3605427
1	2201	0.1636504
1	2228	0.4122269
1	2233	0.4979446
1	2248	0.2132744
1	2279	0.1030498
1	2280	0.2968435
1	2298	0.1605357
1	2299	0.4142909
1	2308	0.4710107
1	2331	0.1030431
1	2347	0.1856765
1	2348	0.1569983
1	2351	0.4357998
1	2354	0.2446828
1	2382	0.2355647
1	2383	0.4226885
1	2398	0.1453313
1	2417	0.2576354
1	2428	0.2189902
1	2432	0.2368868
1	2443	0.4419483
1	2444	0.3359335
1	2454	0.1174522
1	2470	0.1264668
1	2487	0.3222790
1	2503	0.2872716
1	2532	0.3737885
1	2541	0.3158322
1	2545	0.2530464
1	2549	0.4291123
1	2560	0.2428749
1	2563	0.2070793
1	2580	0.2324321
1	2603	0.3313339
1	2621	0.4823233
1	2648	0.2026343
1	2666	0.4752629
1	2674	0.3043980
1	2695	0.3452209
1	2697	0.4202732
1	2753	0.2753028
1	2780	0.2329998
1	2801	0.4048838
1	2818	0.2647439
1	2836	0.2055644
1	2842	0.4858472
1	2849	0.3373430
1	2919	0.4927018
1	2929	0.1583445
1	2984	0.2469103
1	2986	0.2823548
1	3040	0.2708183
1	3049	0.1022374
1	3053	0.3533852
1	3063	0.2402715
1	3077	0.1358960
1	3085	0.2226601
1	3126	0.4355129
1	3132	0.1060089
1	3135	0.2843320
1	3143	0.4607703
1	3150	0.3112178
1	3161	0.2228541
1	3170	0.4906367
1	3176	0.3610326
1	3180	0.4755899
1	3202	0.3962917
1	3235	0.3788716
1	3239	0.3835935
1	3258	0.2244845
1	3296	0.2882596
1	3299	0.4035120
1	3305	0.4374443
1	3307	0.3591916
1	3308	0.4587859
1	3318	0.2487996
1	3322	0.4688950
1	3335	0.2055313
1	3336	0.4932644
1	3360	0.4335993
1	3399	0.1017358
1	3403	0.4295213
1	3404	0.3057240
1	3410	0.1060433
1	3422	0.3925454
1	3463	0.1927076
1	3488	0.1921219
1	3489	0.1224678
1	3500	0.3149713
1	3511	0.3168402
1	3528	0.1531262
1	3552	0.1950402
1	3579	0.4458890
1	3580	0.3412322
1	3581	0.2183814
1	3607	0.2146527
1	3633	0.2558969
1	3643	0.4594970
1	3644	0.1208438
1	3662	0.2438978
1	3669	0.3321145
1	3697	0.3733958
1	3714	0.1548598
1	3734	0.2788346
1	3751	0.1094393
1	3762	0.2879666
1	3769	0.1672373
1	3776	0.2971967
1	3789	0.2304225
1	3800	0.3790592
1	3810	0.3393385
1	3827	0.3953320
1	3857	0.3585829
1	3872	0.1665727
1	3889	0.4161307
1	3936	0.1366696
1	3949	0.4086562
1	3971	0.2396488
1	4004	0.3718886
1	4005	0.2938172
1	4010	0.2903150
1	4037	0.4707203
1	4044	0.2198908
1	4047	0.2799447
1	4083	0.3295398
1	4097	0.3298669
1	4138	0.4540358
1	4142	0.1447878
1	4153	0.1408349
1	4154	0.3308268
1	4157	0.1783339
1	4172	0.1060759
1	4177	0.4881600
1	4224	0.4616448
1	4225	0.2491259
1	4236	0.1387021
1	4361	0.4792917
1	4407	0.4581999
1	4411	0.4087273
1	4429	0.3359633
1	4434	0.3262063
1	4440	0.3518733
1	4442	0.1052313
1	4461	0.3729913
1	4465	0.2405323
1	4474	0.3436122
1	4490	0.2425333
1	4502	0.4473853
1	4503	0.2371513
1	4534	0.3339840
1	4558	0.3342263
1	4562	0.2432604
1	4564	0.2781613
1	4585	0.4013952
1	4608	0.4389830
1	4613	0.2498438
1	4617	0.2424705
1	4639	0.3981870
1	4659	0.4618249
1	4660	0.1974359
1	4689	0.2284336
1	4711	0.2551560
1	4716	0.3104954
1	4741	0.3701759
1	4746	0.1179593
1	4764	0.4900943
1	4771	0.2744543
1	4822	0.4011106
1	4824	0.2004796
1	4835	0.4525830
1	4851	0.2006687
1	4860	0.2535792
1	4870	0.4685508
1	4876	0.2158001
1	4893	0.4099163
1	4896	0.1689336
1	4910	0.4611993
1	4912	0.3702400
1	4919	0.1501089
1	4938	0.1049700
1	4947	0.1115319
1	4952	0.2461812
1	4962	0.1989122
1	4976	0.4693594
1	4979	0.2620324
2	3	0.3004795
2	4	0.3968514
2	5	0.4983644
2	6	0.1205738
2	7	0.2710818
2	8	0.3918092
2	9	0.4920532
2	10	0.3635301
2	11	0.2291171
2	12	0.1183801
2	13	0.2484721
2	14	0.1401730
2	15	0.1405251
2	16	0.1738871
2	17	0.1725141
2	18	0.1856274
2	19	0.2840591
2	20	0.4797732
2	21	0.3516333
2	22	0.1369042
2	23	0.1248715
2	24	0.1555426
2	25	0.1420226
2	26	0.4136433
2	27	0.3471380
2	28	0.3117480
2	29	0.3431727
2	30	0.3854087
2	31	0.3350152
2	32	0.3159344
2	33	0.1192379
2	34	0.2119417
2	35	0.2380688
2	36	0.1802707
2	37	0.4050982
2	40	0.4185007
2	44	0.2148990
2	47	0.3336746
2	49	0.3151452
2	51	0.1540383
2	53	0.2353214
2	54	0.3859096
2	57	0.2716274
2	60	0.2038934
2	61	0.2660314
2	62	0.4298093
2	63	0.4147974
2	64	0.1492963
2	65	0.4786163
2	68	0.4296193
2	72	0.3387763
2	76	0.3980540
2	84	0.3732403
2	87	0.4225923
2	88	0.2188032
2	96	0.2418663
2	102	0.3571213
2	104	0.4435030
2	108	0.4939184
2	110	0.2245005
2	112	0.2457393
2	119	0.3642609
2	121	0.2191928
2	124	0.3806372
2	131	0.4228729
2	132	0.3818697
2	135	0.1958454
2	137	0.1351530
2	150	0.3863554
2	152	0.3162731
2	158	0.2689002
2	159	0.3646171
2	165	0.3954119
2	172	0.2638140
2	176	0.2065433
2	188	0.2459300
2	195	0.4313179
2	207	0.3011376
2	209	0.3641602
2	210	0.4951451
2	212	0.3946197
2	222	0.2678138
2	223	0.2933846
2	225	0.1519150
2	226	0.1632810
2	227	0.1348712
2	229	0.4133764
2	230	0.1108712
2	231	0.1080643
2	235	0.1902325
2	237	0.4984704
2	240	0.2274003
2	246	0.3145042
2	249	0.2371928
2	255	0.2478058
2	262	0.4860216
2	264	0.1383655
2	267	0.4260974
2	272	0.4505223
2	273	0.4858192
2	275	0.3773315
2	289	0.1235630
2	294	0.1532373
2	299	0.1612580
2	300	0.3025964
2	306	0.2681434
2	309	0.3431253
2	314	0.3530602
2	315	0.1927824
2	320	0.2652504
2	322	0.1249080
2	329	0.3668727
2	330	0.3332970
2	331	0.4713145
2	338	0.4305385
2	339	0.3290275
2	349	0.2581723
2	355	0.2095384
2	362	0.4061823
2	363	0.1314049
2	367	0.2775043
2	373	0.2269809
2	377	0.3152058
2	381	0.2299316
2	385	0.4476526
2	389	0.4201591
2	395	0.1420802
2	412	0.3708426
2	417	0.4868412
2	426	0.1669579
2	427	0.4922950
2	428	0.1431107
2	430	0.1963516
2	433	0.2120434
2	446	0.1209924
2	463	0.2443393
2	464	0.4722756
2	469	0.4924613
2	478	0.1109358
2	483	0.4208745
2	484	0.2918807
2	494	0.3167798
2	499	0.1574334
2	507	0.4868521
2	510	0.1281139
2	511	0.4080315
2	520	0.3120605
2	525	0.3109930
2	527	0.3187038
2	538	0.2152419
2	563	0.3218432
2	583	0.1083513
2	592	0.3129296
2	597	0.3288066
2	612	0.2822000
2	632	0.3427656
2	634	0.3947385
2	647	0.4640990
2	658	0.4419412
2	752	0.1226706
2	754	0.1645185
2	757	0.4645825
2	761	0.3039582
2	766	0.1548330
2	772	0.1595682
2	780	0.3372946
2	784	0.3654648
2	793	0.3689947
2	794	0.1512632
2	795	0.2725103
2	804	0.2795324
2	832	0.3907044
2	844	0.3403224
2	846	0.2838883
2	850	0.2573851
2	863	0.1581593
2	875	0.3345341
2	885	0.1182488
2	887	0.2204230
2	896	0.1249473
2	898	0.4282680
2	905	0.1865059
2	920	0.1825514
2	927	0.1792133
2	931	0.4191372
2	936	0.1029937
2	943	0.1053153
2	959	0.4803491
2	965	0.4003658
2	966	0.3435790
2	980	0.1081742
2	985	0.1607691
2	1000	0.4531940
2	1002	0.1141250
2	1003	0.3703979
2	1027	0.2999927
2	1032	0.2984109
2	1037	0.1483176
2	1039	0.1753808
2	1045	0.3235209
2	1046	0.1429364
2	1051	0.4589308
2	1055	0.4736348
2	1060	0.3969382
2	1076	0.4234558
2	1085	0.1600577
2	1115	0.2632327
2	1128	0.1157437
2	1137	0.4132397
2	1141	0.2753937
2	1160	0.4129174
2	1166	0.3610677
2	1172	0.3510369
2	1213	0.2814120
2	1216	0.3515012
2	1226	0.2329420
2	1246	0.1330782
2	1262	0.2141542
2	1263	0.4868965
2	1283	0.2068123
2	1296	0.2099763
2	1298	0.1912755
2	1314	0.2299703
2	1346	0.4836974
2	1353	0.2266944
2	1369	0.3579053
2	1393	0.1501103
2	1399	0.3599038
2	1400	0.2518285
2	1406	0.4840416
2	1421	0.4304068
2	1429	0.4053354
2	1440	0.3001905
2	1477	0.3219379
2	1483	0.2806749
2	1510	0.3092676
2	1529	0.3214498
2	1532	0.2172738
2	1538	0.2739745
2	1545	0.1641448
2	1546	0.1540192
2	1583	0.2409196
2	1608	0.1457288
2	1611	0.4746557
2	1612	0.3672046
2	1614	0.2161578
2	1625	0.4909669
2	1634	0.3825084
2	1636	0.2116654
2	1664	0.1531238
2	1686	0.1148919
2	1703	0.1325564
2	1726	0.2264208
2	1733	0.3147925
2	1749	0.1817476
2	1809	0.2119363
2	1815	0.1821412
2	1829	0.4025142
2	1851	0.2460932
2	1858	0.4110284
2	1866	0.4486990
2	1877	0.2729705
2	1920	0.2385202
2	1927	0.2719476
2	1939	0.1817136
2	1959	0.1426870
2	1971	0.3418555
2	1974	0.2258402
2	1984	0.4438981
2	1992	0.1404324
2	1996	0.1048314
2	1997	0.4785762
2	2059	0.3577256
2	2064	0.1494884
2	2071	0.4479930
2	2096	0.4079710
2	2168	0.2163176
2	2174	0.4275822
2	2187	0.3396577
2	2190	0.1273621
2	2196	0.1585143
2	2214	0.2810092
2	2239	0.2842083
2	2244	0.2138083
2	2257	0.2975025
2	2271	0.4829821
2	2286	0.1744575
2	2301	0.2939607
2	2309	0.3173957
2	2329	0.1758709
2	2333	0.1540337
2	2335	0.3618304
2	2339	0.4666123
2	2372	0.4854590
2	2415	0.3164630
2	2431	0.1974787
2	2441	0.4414895
2	2445	0.4096894
2	2474	0.1284947
2	2476	0.1449155
2	2479	0.1094602
2	2482	0.2361119
2	2491	0.1019109
2	2511	0.2063498
2	2589	0.4314787
2	2592	0.3866735
2	2605	0.4739576
2	2613	0.3019166
2	2649	0.3981667
2	2723	0.3078825
2	2750	0.1271612
2	2766	0.1519085
2	2804	0.3896668
2	2811	0.2270955
2	2812	0.2142995
2	2816	0.4166793
2	2820	0.4695624
2	2844	0.2914325
2	2875	0.3305393
2	2882	0.3138802
2	2892	0.2329537
2	2921	0.3693353
2	2940	0.3016447
2	2956	0.1689708
2	2961	0.3877144
2	2970	0.2144279
2	2975	0.4389187
2	2999	0.2549469
2	3008	0.4956936
2	3010	0.1834334
2	3071	0.3261369
2	3106	0.4595952
2	3108	0.1951050
2	3141	0.3584127
2	3168	0.3013366
2	3208	0.2661212
2	3223	0.4731253
2	3243	0.4106357
2	3279	0.4561120
2	3291	0.3175841
2	3345	0.1005352
2	3358	0.1075208
2	3360	0.3685650
2	3379	0.3303265
2	3437	0.3029425
2	3473	0.2380772
2	3516	0.4917742
2	3519	0.2927499
2	3592	0.4329898
2	3596	0.1413367
2	3622	0.2853529
2	3636	0.3536207
2	3639	0.2415919
2	3669	0.1471838
2	3697	0.3260588
2	3750	0.1659397
2	3764	0.3619346
2	3798	0.2720460
2	3819	0.1964428
2	3840	0.1843913
2	3849	0.2899189
2	3851	0.3089842
2	3854	0.2443897
2	3857	0.2994013
2	3867	0.3121097
2	3895	0.3405732
2	3922	0.3285402
2	3938	0.2162545
2	3946	0.2601202
2	3948	0.4954804
2	3962	0.1400497
2	3982	0.1525908
2	4003	0.4573036
2	4014	0.3196782
2	4029	0.1949320
2	4084	0.1663770
2	4143	0.3309802
2	4173	0.2282644
2	4232	0.4085646
2	4286	0.1067098
2	4388	0.2270080
2	4413	0.3122589
2	4462	0.2067346
2	4497	0.3518554
2	4540	0.4443470
2	4543	0.1711475
2	4564	0.1100259
2	4567	0.1657836
2	4599	0.3090292
2	4629	0.4435974
2	4649	0.2528781
2	4681	0.2672392
2	4702	0.3344285
2	4764	0.3106207
2	4782	0.3528268
2	4856	0.2480760
2	4865	0.4604370
2	4866	0.3377580
2	4901	0.3447748
2	4927	0.4086770
2	4945	0.1164888
2	4946	0.2443777
2	4947	0.1648708
2	4982	0.4404507
3	4	0.1779464
3	5	0.1451590
3	6	0.2165786
3	7	0.3161112
3	8	0.3147472
3	9	0.1104720
3	10	0.1276803
3	11	0.4726362
3	12	0.3365101
3	13	0.3189123
3	14	0.4429045
3	15	0.3967274
3	16	0.3204007
3	17	0.3285822
3	18	0.4412815
3	19	0.3145834
3	20	0.4320399
3	21	0.2872643
3	22	0.3232350
3	23	0.1349762
3	24	0.2677063
3	25	0.1505429
3	26	0.3073026
3	27	0.4555673
3	29	0.2311576
3	30	0.1690141
3	31	0.2903031
3	32	0.4148701
3	33	0.4298103
3	34	0.2851139
3	35	0.1816410
3	37	0.1112438
3	38	0.4852814
3	39	0.1604966
3	41	0.2854898
3	42	0.3401547
3	45	0.2716248
3	46	0.2414743
3	47	0.2250289
3	48	0.2634689
3	49	0.4706647
3	51	0.1831956
3	53	0.4247812
3	55	0.4355952
3	57	0.3534163
3	58	0.1464640
3	59	0.2949377
3	60	0.4415618
3	63	0.1184303
3	64	0.1488273
3	66	0.2872028
3	71	0.3979448
3	74	0.3185966
3	79	0.4011803
3	84	0.1256163
3	85	0.1962570
3	86	0.2894629
3	88	0.4218461
3	92	0.4387195
3	94	0.1770450
3	95	0.3666575
3	96	0.2280982
3	97	0.4024900
3	98	0.3136574
3	99	0.3488179
3	103	0.3010301
3	107	0.2044872
3	108	0.3490532
3	109	0.4547710
3	110	0.4912989
3	115	0.3678082
3	116	0.3060319
3	120	0.1029173
3	125	0.3123654
3	128	0.1159477
3	129	0.2262546
3	130	0.2463150
3	136	0.1054236
3	140	0.2003087
3	157	0.1090512
3	167	0.4489840
3	179	0.2878999
3	181	0.1042616
3	195	0.3872760
3	198	0.3747420
3	199	0.4725245
3	203	0.4690871
3	204	0.1802905
3	207	0.1911515
3	214	0.2773916
3	215	0.3540045
3	218	0.1393101
3	221	0.1788682
3	239	0.1872705
3	241	0.3630008
3	242	0.4994271
3	244	0.3900470
3	249	0.2967827
3	251	0.2286828
3	252	0.4666207
3	256	0.2975136
3	260	0.2902894
3	263	0.3237952
3	265	0.3192094
3	268	0.1506933
3	269	0.1420450
3	270	0.3797890
3	271	0.1111875
3	272	0.2929765
3	274	0.3857685
3	276	0.4129130
3	284	0.2707619
3	286	0.2692279
3	293	0.2168789
3	305	0.1586442
3	316	0.3518099
3	317	0.4053929
3	321	0.3311991
3	337	0.2607290
3	339	0.3431676
3	341	0.3228869
3	343	0.2017410
3	354	0.2283392
3	355	0.2733661
3	362	0.2839343
3	372	0.3054482
3	378	0.2394392
3	392	0.4196867
3	395	0.2317009
3	402	0.1810478
3	411	0.4676707
3	422	0.1018991
3	423	0.1790978
3	428	0.1956624
3	432	0.2275148
3	442	0.1794287
3	460	0.2404816
3	464	0.4710683
3	465	0.2078399
3	467	0.3716162
3	469	0.4736673
3	470	0.1800029
3	473	0.4664080
3	477	0.2824136
3	490	0.2926673
3	495	0.2748402
3	497	0.4716174
3	500	0.3512744
3	506	0.2887642
3	513	0.1686090
3	519	0.3147657
3	526	0.4201313
3	534	0.3984845
3	535	0.1047108
3	547	0.2414697
3	550	0.4479714
3	551	0.2912064
3	559	0.4097800
3	560	0.1231831
3	569	0.2741836
3	570	0.1918816
3	575	0.1757777
3	599	0.1210359
3	602	0.1237271
3	609	0.3821770
3	610	0.2814789
3	612	0.3073565
3	642	0.3559112
3	646	0.2689354
3	647	0.2724838
3	658	0.4116579
3	673	0.2254270
3	680	0.3029883
3	694	0.1829959
3	697	0.4652689
3	698	0.3480252
3	701	0.1182967
3	712	0.3124271
3	727	0.2708478
3	729	0.4062410
3	746	0.1851250
3	758	0.3271597
3	766	0.2144395
3	778	0.3053628
3	781	0.1877151
3	783	0.1866407
3	784	0.1385940
3	809	0.4742177
3	816	0.4818772
3	818	0.1064801
3	824	0.1694528
3	852	0.2419735
3	867	0.4886152
3	874	0.4563212
3	899	0.2793122
3	918	0.3890582
3	923	0.4608478
3	927	0.3978348
3	962	0.4128208
3	977	0.1433531
3	979	0.3756142
3	983	0.3853551
3	984	0.1533821
3	1023	0.4906590
3	1025	0.4077891
3	1047	0.1024410
3	1067	0.4246602
3	1073	0.2075369
3	1087	0.3042923
3	1093	0.1970270
3	1133	0.3793970
3	1140	0.2734998
3	1185	0.2350118
3	1207	0.2529282
3	1214	0.1974306
3	1218	0.1015507
3	1232	0.1435460
3	1240	0.4264629
3	1243	0.3567764
3	1258	0.4748789
3	1291	0.3320458
3	1292	0.3377870
3	1301	0.3797884
3	1302	0.1332347
3	1303	0.4135513
3	1323	0.4553075
3	1334	0.2402063
3	1352	0.1560452
3	1359	0.2085559
3	1367	0.3249656
3	1375	0.4006435
3	1388	0.4251774
3	1389	0.3195664
3	1410	0.2911790
3	1411	0.1376058
3	1427	0.1741412
3	1443	0.1005927
3	1457	0.4644467
3	1470	0.4396115
3	1492	0.2386665
3	1511	0.1320233
3	1512	0.3765795
3	1518	0.1146606
3	1520	0.4241185
3	1585	0.2798614
3	1605	0.2882621
3	1656	0.2701678
3	1661	0.4131586
3	1672	0.3376865
3	1701	0.1576525
3	1702	0.2110709
3	1707	0.1570484
3	1710	0.2468133
3	1714	0.2212990
3	1720	0.3614724
3	1723	0.3321346
3	1724	0.4790190
3	1734	0.4175521
3	1763	0.1896471
3	1772	0.2780485
3	1773	0.2157425
3	1774	0.4510910
3	1776	0.4454085
3	1784	0.1501132
3	1809	0.4919318
3	1812	0.2511436
3	1816	0.4413532
3	1827	0.3880225
3	1834	0.1937723
3	1843	0.4577550
3	1847	0.2219745
3	1857	0.2341585
3	1865	0.4853461
3	1874	0.2013231
3	1878	0.4464620
3	1886	0.3991488
3	1905	0.1769373
3	1932	0.2281639
3	1939	0.3423587
3	1948	0.2548005
3	1958	0.4625445
3	1969	0.4679739
3	1988	0.4808816
3	2005	0.1128294
3	2040	0.4055835
3	2049	0.2472359
3	2052	0.3260048
3	2062	0.3321755
3	2066	0.3523145
3	2073	0.1106519
3	2078	0.1425273
3	2088	0.2916058
3	2093	0.2585019
3	2109	0.2657196
3	2115	0.2726331
3	2119	0.1070360
3	2139	0.3466128
3	2182	0.2843684
3	2184	0.4554738
3	2196	0.1332749
3	2222	0.4503475
3	2226	0.1668706
3	2227	0.4095774
3	2262	0.2674005
3	2273	0.2097695
3	2277	0.2934962
3	2301	0.4102508
3	2335	0.4295855
3	2353	0.4974082
3	2389	0.4638112
3	2402	0.3009924
3	2423	0.1560241
3	2442	0.1132675
3	2446	0.2535284
3	2460	0.3563667
3	2480	0.3690731
3	2481	0.3322195
3	2488	0.4184120
3	2489	0.4908712
3	2498	0.3919204
3	2504	0.2991305
3	2511	0.2627807
3	2567	0.4010445
3	2572	0.4834974
3	2659	0.4710416
3	2680	0.1982826
3	2689	0.2272111
3	2708	0.3041658
3	2738	0.1227330
3	2755	0.2140291
3	2764	0.3744694
3	2771	0.2513275
3	2781	0.4703083
3	2796	0.3747147
3	2803	0.1215862
3	2807	0.2249294
3	2814	0.3696349
3	2849	0.3211192
3	2850	0.1844901
3	2857	0.2894532
3	2859	0.3361546
3	2864	0.1573975
3	2878	0.2370155
3	2882	0.2480963
3	2920	0.2054916
3	2921	0.1359365
3	2928	0.3005617
3	2947	0.1538192
3	2963	0.3352141
3	2964	0.2094820
3	3015	0.1555521
3	3033	0.4212179
3	3047	0.3181233
