1	2351
1	2354
1	2382
1	2383
1	2398
1	2417
1	2428
1	2432
1	2443
1	2444
1	2454
1	2470
1	2487
1	2503
1	2532
1	2541
1	2545
1	2549
1	2560
1	2563
1	2580
1	2603
1	2621
1	2648
1	2666
1	2674
1	2695
1	2697
1	2753
1	2780
1	2801
1	2818
1	2836
1	2842
1	2849
1	2919
1	2929
1	2984
1	2986
1	3040
1	3049
1	3053
1	3063
1	3077
1	3085
1	3126
1	3132
1	3135
1	3143
1	3150
1	3161
1	3170
1	3176
1	3180
1	3202
1	3235
1	3239
1	3258
1	3296
1	3299
1	3305
1	3307
1	3308
1	3318
1	3322
1	3335
1	3336
1	3360
1	3399
1	3403
1	3404
1	3410
1	3422
1	3463
1	3488
1	3489
1	3500
1	3511
1	3528
1	3552
1	3579
1	3580
1	3581
1	3607
1	3633
1	3643
1	3644
1	3662
1	3669
1	3697
1	3714
1	3734
1	3751
1	3762
1	3769
1	3776
1	3789
1	3800
1	3810
1	3827
1	3857
1	3872
1	3889
1	3936
1	3949
1	3971
1	4004
1	4005
1	4010
1	4037
1	4044
1	4047
1	4083
1	4097
1	4138
1	4142
1	4153
1	4154
1	4157
1	4172
1	4177
1	4224
1	4225
1	4236
1	4361
1	4407
1	4411
1	4429
1	4434
1	4440
1	4442
1	4461
1	4465
1	4474
1	4490
1	4502
1	4503
1	4534
1	4558
1	4562
1	4564
1	4585
1	4608
1	4613
1	4617
1	4639
1	4659
1	4660
1	4689
1	4711
1	4716
1	4741
1	4746
1	4764
1	4771
1	4822
1	4824
1	4835
1	4851
1	4860
1	4870
1	4876
1	4893
1	4896
1	4910
1	4912
1	4919
1	4938
1	4947
1	4952
1	4962
1	4976
1	4979
2	3
2	4
2	5
2	6
2	7
2	8
2	9
2	10
2	11
2	12
2	13
2	14
2	15
2	16
2	17
2	18
2	19
2	20
2	21
2	22
2	23
2	24
2	25
2	26
2	27
2	28
2	29
2	30
2	31
2	32
2	33
2	34
2	35
2	36
2	37
2	40
2	44
2	47
2	49
2	51
2	53
2	54
2	57
2	60
2	61
2	62
2	63
2	64
2	65
2	68
2	72
2	76
2	84
2	87
2	88
2	96
2	102
2	104
2	108
2	110
2	112
2	119
2	121
2	124
2	131
2	132
2	135
2	137
2	150
2	152
2	158
2	159
2	165
2	172
2	176
2	188
2	195
2	207
2	209
2	210
2	212
2	222
2	223
2	225
2	226
2	227
2	229
2	230
2	231
2	235
2	237
2	240
2	246
2	249
2	255
2	262
2	264
2	267
2	272
2	273
2	275
2	289
2	294
2	299
2	300
2	306
2	309
2	314
2	315
2	320
2	322
2	329
2	330
2	331
2	338
2	339
2	349
2	355
2	362
2	363
2	367
2	373
2	377
2	381
2	385
2	389
2	395
2	412
2	417
2	426
2	427
2	428
2	430
2	433
2	446
2	463
2	464
2	469
2	478
2	483
2	484
2	494
2	499
2	507
2	510
2	511
2	520
2	525
2	527
2	538
2	563
2	583
2	592
2	597
2	612
2	632
2	634
2	647
2	658
2	752
2	754
2	757
2	761
2	766
2	772
2	780
2	784
2	793
2	794
2	795
2	804
2	832
2	844
2	846
2	850
2	863
2	875
2	885
2	887
2	896
2	898
2	905
2	920
2	927
2	931
2	936
2	943
2	959
2	965
2	966
2	980
2	985
2	1000
2	1002
2	1003
2	1027
2	1032
2	1037
2	1039
2	1045
2	1046
2	1051
2	1055
2	1060
2	1076
2	1085
2	1115
2	1128
2	1137
2	1141
2	1160
2	1166
2	1172
2	1213
2	1216
2	1226
2	1246
2	1262
2	1263
2	1283
2	1296
2	1298
2	1314
2	1346
2	1353
2	1369
2	1393
2	1399
2	1400
2	1406
2	1421
2	1429
2	1440
2	1477
2	1483
2	1510
2	1529
2	1532
2	1538
2	1545
2	1546
2	1583
2	1608
2	1611
2	1612
2	1614
2	1625
2	1634
2	1636
2	1664
2	1686
2	1703
2	1726
2	1733
2	1749
2	1809
2	1815
2	1829
2	1851
2	1858
2	1866
2	1877
2	1920
2	1927
2	1939
2	1959
2	1971
2	1974
2	1984
2	1992
2	1996
2	1997
2	2059
2	2064
2	2071
2	2096
2	2168
2	2174
2	2187
2	2190
2	2196
2	2214
2	2239
2	2244
2	2257
2	2271
2	2286
2	2301
2	2309
2	2329
2	2333
2	2335
2	2339
2	2372
2	2415
2	2431
2	2441
2	2445
2	2474
2	2476
2	2479
2	2482
2	2491
2	2511
2	2589
2	2592
2	2605
2	2613
2	2649
2	2723
2	2750
2	2766
2	2804
2	2811
2	2812
2	2816
2	2820
2	2844
2	2875
2	2882
2	2892
2	2921
2	2940
2	2956
2	2961
2	2970
2	2975
2	2999
2	3008
2	3010
2	3071
2	3106
2	3108
2	3141
2	3168
2	3208
2	3223
2	3243
2	3279
2	3291
2	3345
2	3358
2	3360
2	3379
2	3437
2	3473
2	3516
2	3519
2	3592
2	3596
2	3622
2	3636
2	3639
2	3669
2	3697
2	3750
2	3764
2	3798
2	3819
2	3840
2	3849
2	3851
2	3854
2	3857
2	3867
2	3895
2	3922
2	3938
2	3946
2	3948
2	3962
2	3982
2	4003
2	4014
2	4029
2	4084
2	4143
2	4173
2	4232
2	4286
2	4388
2	4413
2	4462
2	4497
2	4540
2	4543
2	4564
2	4567
2	4599
2	4629
2	4649
2	4681
2	4702
2	4764
2	4782
2	4856
2	4865
2	4866
2	4901
2	4927
2	4945
2	4946
2	4947
2	4982
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	18
3	19
3	20
3	21
3	22
3	23
3	24
3	25
3	26
3	27
3	29
3	30
3	31
3	32
3	33
3	34
3	35
3	37
3	38
3	39
3	41
3	42
3	45
3	46
3	47
3	48
3	49
3	51
3	53
3	55
3	57
3	58
3	59
3	60
3	63
3	64
3	66
3	71
3	74
3	79
3	84
3	85
3	86
3	88
3	92
3	94
3	95
3	96
3	97
3	98
3	99
3	103
3	107
3	108
3	109
3	110
3	115
3	116
3	120
3	125
3	128
3	129
3	130
3	136
3	140
3	157
3	167
3	179
3	181
3	195
3	198
3	199
3	203
3	204
3	207
3	214
3	215
3	218
3	221
3	239
3	241
3	242
3	244
3	249
3	251
3	252
3	256
3	260
3	263
3	265
3	268
3	269
3	270
3	271
3	272
3	274
3	276
3	284
3	286
3	293
3	305
3	316
3	317
3	321
3	337
3	339
3	341
3	343
3	354
3	355
3	362
3	372
3	378
3	392
3	395
3	402
3	411
3	422
3	423
3	428
3	432
3	442
3	460
3	464
3	465
3	467
3	469
3	470
3	473
3	477
3	490
3	495
3	497
3	500
3	506
3	513
3	519
3	526
3	534
3	535
3	547
3	550
3	551
3	559
3	560
3	569
3	570
3	575
3	599
3	602
3	609
3	610
3	612
3	642
3	646
3	647
3	658
3	673
3	680
3	694
3	697
3	698
3	701
3	712
3	727
3	729
3	746
3	758
3	766
3	778
3	781
3	783
3	784
3	809
3	816
3	818
3	824
3	852
3	867
3	874
3	899
3	918
3	923
3	927
3	962
3	977
3	979
3	983
3	984
3	1023
3	1025
3	1047
3	1067
3	1073
3	1087
3	1093
3	1133
3	1140
3	1185
3	1207
3	1214
3	1218
3	1232
3	1240
3	1243
3	1258
3	1291
3	1292
3	1301
3	1302
3	1303
3	1323
3	1334
3	1352
3	1359
3	1367
3	1375
3	1388
3	1389
3	1410
3	1411
3	1427
3	1443
3	1457
3	1470
3	1492
3	1511
3	1512
3	1518
3	1520
3	1585
3	1605
3	1656
3	1661
3	1672
3	1701
3	1702
3	1707
3	1710
3	1714
3	1720
3	1723
3	1724
3	1734
3	1763
3	1772
3	1773
3	1774
3	1776
3	1784
3	1809
3	1812
3	1816
3	1827
3	1834
3	1843
3	1847
3	1857
3	1865
3	1874
3	1878
3	1886
3	1905
3	1932
3	1939
3	1948
3	1958
3	1969
3	1988
3	2005
3	2040
3	2049
3	2052
3	2062
3	2066
3	2073
3	2078
3	2088
3	2093
3	2109
3	2115
3	2119
3	2139
3	2182
3	2184
3	2196
3	2222
3	2226
3	2227
3	2262
3	2273
3	2277
3	2301
3	2335
3	2353
3	2389
3	2402
3	2423
3	2442
3	2446
3	2460
3	2480
3	2481
3	2488
3	2489
3	2498
3	2504
3	2511
3	2567
3	2572
3	2659
3	2680
3	2689
3	2708
3	2738
3	2755
3	2764
3	2771
3	2781
3	2796
3	2803
3	2807
3	2814
3	2849
3	2850
3	2857
3	2859
3	2864
3	2878
3	2882
3	2920
3	2921
3	2928
3	2947
3	2963
3	2964
3	3015
3	3033
3	3047
3	3049
3	3076
3	3099
3	3107
3	3111
3	3142
3	3193
3	3199
3	3210
3	3222
3	3306
3	3321
3	3327
3	3330
3	3337
3	3423
3	3481
3	3521
3	3555
3	3599
3	3614
3	3657
3	3659
3	3663
3	3684
3	3685
3	3711
3	3716
3	3717
3	3741
3	3775
3	3790
3	3793
3	3799
3	3817
3	3834
3	3838
3	3861
3	3903
3	3913
3	3922
3	3924
3	3929
3	3952
3	3972
3	3974
3	4098
3	4110
3	4123
3	4138
3	4141
3	4212
3	4215
3	4221
3	4223
3	4236
3	4251
3	4271
3	4274
3	4280
3	4287
3	4307
3	4319
3	4327
3	4329
3	4336
3	4361
3	4375
3	4393
3	4445
3	4455
3	4464
3	4477
3	4506
3	4507
3	4513
3	4532
3	4550
3	4552
3	4562
3	4591
3	4657
3	4670
3	4693
3	4754
3	4762
3	4791
3	4792
3	4798
3	4806
3	4848
3	4929
3	4952
3	4955
3	4982
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	15
4	16
4	17
4	18
4	19
4	20
4	21
4	22
4	23
4	24
4	25
4	26
4	27
4	28
4	29
4	30
4	31
4	32
4	33
4	34
4	35
4	36
4	38
4	39
4	40
4	42
4	43
4	44
4	45
4	48
4	50
4	54
4	57
4	58
4	59
4	63
4	65
4	66
4	68
4	69
4	70
4	71
4	72
4	73
4	74
4	77
4	80
4	85
4	86
4	88
4	96
4	97
4	99
4	100
4	102
4	103
4	107
4	108
4	109
4	111
4	112
4	116
4	124
4	127
4	128
4	132
4	136
4	138
4	155
4	158
4	159
4	171
4	175
4	182
4	184
4	186
4	187
4	188
4	189
4	190
4	191
4	196
4	197
4	199
4	206
4	208
4	210
4	211
4	214
4	218
4	230
4	241
4	246
4	250
4	260
4	261
4	274
4	278
4	280
4	281
4	285
4	287
4	290
4	292
4	308
4	314
4	317
4	318
4	326
4	328
4	333
4	351
4	354
4	355
4	359
4	364
4	376
4	377
4	382
4	398
4	399
4	422
4	424
4	428
4	442
4	447
4	449
4	451
4	453
4	470
4	473
4	479
4	489
4	493
4	502
4	504
4	507
4	508
4	516
4	535
4	549
4	555
4	571
4	579
4	585
4	592
4	593
4	595
4	606
4	613
4	619
4	623
4	627
4	640
4	649
4	651
4	667
4	668
4	684
4	696
4	698
4	699
4	704
4	714
4	717
4	728
4	740
4	746
4	760
4	767
4	777
4	788
4	790
4	793
4	795
4	810
4	814
4	825
4	839
4	863
4	913
4	918
4	919
4	920
4	931
4	936
4	941
4	944
4	953
4	960
4	965
4	968
4	970
4	981
4	988
4	1003
4	1020
4	1042
4	1051
4	1082
4	1084
4	1085
4	1086
4	1090
4	1091
4	1109
4	1110
4	1113
4	1119
4	1172
4	1182
4	1189
4	1204
4	1225
4	1233
4	1241
4	1248
4	1264
4	1281
4	1295
4	1298
4	1318
4	1338
4	1356
4	1361
4	1365
4	1372
4	1375
4	1399
4	1402
4	1435
4	1456
4	1461
4	1463
4	1480
4	1481
4	1484
4	1486
4	1488
4	1508
4	1509
4	1514
4	1528
4	1532
4	1545
4	1550
4	1561
4	1593
4	1595
4	1599
4	1614
4	1619
4	1620
4	1630
4	1643
4	1653
4	1657
4	1659
4	1668
4	1673
4	1682
4	1705
4	1710
4	1719
4	1730
4	1764
4	1775
4	1784
4	1791
4	1808
4	1824
4	1836
4	1845
4	1846
4	1850
4	1853
4	1906
4	1927
4	1935
4	1976
4	1989
4	2010
4	2011
4	2017
4	2060
4	2061
4	2064
4	2079
4	2083
4	2094
4	2110
4	2111
4	2124
4	2132
4	2133
4	2135
4	2136
4	2143
4	2158
4	2167
4	2193
4	2210
4	2262
4	2266
4	2287
4	2298
4	2303
4	2329
4	2332
4	2337
4	2344
4	2346
4	2356
4	2366
4	2404
4	2414
4	2416
4	2475
4	2476
4	2484
4	2495
4	2512
4	2514
4	2517
4	2519
4	2553
4	2554
4	2571
4	2579
4	2626
4	2627
4	2657
4	2660
4	2664
4	2670
4	2677
4	2699
4	2720
4	2740
4	2759
4	2760
4	2761
4	2783
4	2815
4	2834
4	2863
4	2867
4	2873
4	2878
4	2892
4	2898
4	2900
4	2902
4	2920
4	2931
4	2932
4	2935
4	2944
4	2951
4	2955
4	2965
4	2977
4	2992
4	3010
4	3012
4	3039
4	3047
4	3054
4	3069
4	3126
4	3144
4	3152
4	3156
4	3226
4	3298
4	3346
4	3375
4	3380
4	3381
4	3400
4	3416
4	3419
4	3424
4	3488
4	3505
4	3520
4	3545
4	3560
4	3577
4	3606
4	3617
4	3635
4	3642
4	3653
4	3666
4	3671
4	3677
4	3716
4	3740
4	3746
4	3779
4	3803
4	3807
4	3819
4	3892
4	3954
4	3977
4	3980
4	4072
4	4090
4	4093
4	4103
4	4137
4	4162
4	4179
4	4208
4	4210
4	4232
4	4235
4	4236
4	4278
4	4305
4	4308
4	4313
4	4338
4	4368
4	4370
4	4406
4	4415
4	4458
4	4492
4	4510
4	4527
4	4538
4	4543
4	4547
4	4549
4	4576
4	4589
4	4601
4	4604
4	4605
4	4606
4	4633
4	4643
4	4668
4	4691
4	4973
4	4988
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	13
5	14
5	15
5	16
5	17
5	18
5	19
5	20
5	21
5	22
5	23
5	24
5	25
5	26
5	27
5	28
5	29
5	30
5	31
5	32
5	33
5	34
5	35
5	36
5	38
5	40
5	43
5	45
5	46
5	47
5	49
5	52
5	53
5	55
5	57
5	63
5	65
5	66
5	68
5	72
5	73
5	74
5	77
5	81
5	82
5	83
5	84
5	92
5	95
5	97
5	99
5	100
5	102
5	103
5	106
5	108
5	110
5	116
5	119
5	120
5	121
5	123
5	125
5	129
5	132
5	135
5	143
5	147
5	150
5	152
5	168
5	169
5	170
5	171
5	172
5	181
5	189
5	196
5	198
5	207
5	208
5	209
5	213
5	216
5	222
5	227
5	231
5	232
5	233
5	235
5	239
5	241
5	242
5	244
5	250
5	252
5	254
5	256
5	257
5	264
5	267
5	273
5	281
5	283
5	288
5	297
5	299
5	301
5	307
5	309
5	310
5	315
5	323
5	333
5	336
5	343
5	346
5	349
5	351
5	359
5	367
5	373
5	377
5	378
5	384
5	387
5	390
5	395
5	399
5	400
5	404
5	407
5	410
5	419
5	420
5	422
5	424
5	430
5	457
5	458
5	468
5	503
5	509
5	510
5	524
5	533
5	542
5	547
5	567
5	571
5	577
5	579
5	580
5	587
5	601
5	602
5	615
5	624
5	642
5	643
5	654
5	658
5	660
5	665
5	667
5	681
5	700
5	705
5	711
5	718
5	745
5	756
5	760
5	766
5	768
5	793
5	806
5	811
5	814
5	816
5	825
5	831
5	834
5	850
5	863
5	891
5	894
5	907
5	915
5	917
5	924
5	932
5	934
5	935
5	941
5	953
5	962
5	963
5	972
5	977
5	979
5	981
5	988
5	991
5	995
5	1009
5	1032
5	1036
5	1062
5	1112
5	1113
5	1116
5	1163
5	1178
5	1179
5	1180
5	1183
5	1204
5	1210
5	1235
5	1238
5	1243
5	1251
5	1256
5	1271
5	1279
5	1299
5	1312
5	1315
5	1332
5	1335
5	1338
5	1341
5	1349
5	1353
5	1359
5	1389
5	1399
5	1401
5	1402
5	1415
5	1425
5	1430
5	1433
5	1440
5	1446
5	1455
5	1466
5	1506
5	1510
5	1521
5	1538
5	1540
5	1563
5	1578
5	1596
5	1605
5	1609
5	1618
5	1619
5	1642
5	1643
5	1655
5	1713
5	1735
5	1780
5	1783
5	1784
5	1785
5	1788
5	1807
5	1830
5	1849
5	1863
5	1877
5	1881
5	1888
5	1907
5	1912
5	1921
5	1933
5	1942
5	1972
5	1973
5	2021
5	2037
5	2046
5	2049
5	2083
5	2101
5	2103
5	2112
5	2115
5	2118
5	2120
5	2140
5	2142
5	2143
5	2186
5	2209
5	2222
5	2243
5	2289
5	2302
5	2341
5	2351
5	2374
5	2398
5	2415
5	2418
5	2428
5	2429
5	2430
5	2440
5	2443
5	2477
5	2487
5	2512
5	2517
5	2550
5	2552
5	2574
5	2589
5	2660
5	2669
5	2676
5	2700
5	2702
5	2704
5	2712
5	2753
5	2760
5	2784
5	2800
5	2814
5	2900
5	2908
5	2911
5	2932
5	2934
5	2935
5	2943
5	2950
5	2962
5	2978
5	2988
5	3002
5	3030
5	3038
5	3058
5	3097
5	3105
5	3119
5	3135
5	3155
5	3188
5	3211
5	3214
5	3227
5	3249
5	3259
5	3278
5	3302
5	3316
5	3340
5	3391
5	3401
5	3430
5	3509
5	3514
5	3531
5	3532
5	3536
5	3540
5	3600
5	3657
5	3659
5	3675
5	3695
5	3698
5	3705
5	3737
5	3774
5	3853
5	3923
5	3930
5	3947
5	3970
5	3977
5	3990
5	4023
5	4039
5	4053
5	4103
5	4106
5	4171
5	4195
5	4196
5	4228
5	4260
5	4308
5	4317
5	4333
5	4343
5	4347
5	4354
5	4390
5	4396
5	4397
5	4403
5	4406
5	4461
5	4465
5	4486
5	4541
5	4545
5	4612
5	4671
5	4683
5	4684
5	4689
5	4710
5	4760
5	4762
5	4778
5	4787
5	4816
5	4894
5	4898
5	4928
5	4940
5	4941
5	4960
5	4966
5	4977
5	4996
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	14
6	15
6	16
6	17
6	18
6	19
6	20
6	21
6	22
6	23
6	24
6	25
6	26
6	27
6	28
6	30
6	31
6	32
6	35
6	36
6	37
6	38
6	40
6	41
6	43
6	45
6	47
6	48
6	49
6	51
6	55
6	56
6	58
6	59
6	61
6	62
6	63
6	64
6	72
6	73
6	77
6	82
6	84
6	85
6	86
6	92
6	94
6	95
6	98
6	102
6	104
6	106
6	114
6	116
6	122
6	123
6	131
6	133
6	139
6	140
6	142
6	144
6	145
6	148
6	152
6	162
6	163
6	172
6	182
6	187
6	189
6	191
6	202
6	205
6	211
6	213
6	217
6	223
6	224
6	230
6	232
6	238
6	242
6	245
6	250
6	252
6	266
6	277
6	284
6	288
6	290
6	291
6	292
6	297
6	299
6	314
6	320
6	324
6	331
6	333
6	334
6	335
6	343
6	346
6	348
6	349
6	350
6	352
6	355
6	356
6	372
6	373
6	390
6	394
6	395
6	396
6	397
6	408
6	409
6	424
6	435
6	441
6	456
6	458
6	463
6	481
6	489
6	501
6	506
6	507
6	525
6	538
6	547
6	567
6	588
6	589
6	590
6	602
6	606
6	608
6	611
6	615
6	617
6	618
6	623
6	627
6	638
6	640
6	647
6	649
6	653
6	671
6	672
6	676
6	694
6	698
6	699
6	701
6	702
6	703
6	718
6	725
6	734
6	749
6	754
6	761
6	773
6	774
6	779
6	781
6	786
6	793
6	798
6	803
6	809
6	810
6	823
6	825
6	837
6	840
6	843
6	845
6	848
6	853
6	854
6	868
6	875
6	882
6	887
6	892
6	923
6	929
6	932
6	940
6	950
6	968
6	1000
6	1001
6	1005
6	1014
6	1019
6	1022
6	1031
6	1068
6	1069
6	1095
6	1098
6	1118
6	1123
6	1130
6	1133
6	1141
6	1152
6	1156
6	1160
6	1161
6	1167
6	1172
6	1197
6	1233
6	1273
6	1275
6	1285
6	1287
6	1299
6	1313
6	1322
6	1333
6	1336
6	1346
6	1350
6	1399
6	1409
6	1423
6	1430
6	1435
6	1439
6	1441
6	1443
6	1452
6	1455
6	1465
6	1468
6	1471
6	1531
6	1560
6	1568
6	1607
6	1610
6	1618
6	1624
6	1641
6	1655
6	1662
6	1675
6	1690
6	1695
6	1708
6	1719
6	1734
6	1745
6	1748
6	1775
6	1777
6	1780
6	1812
6	1815
6	1843
6	1846
6	1849
6	1874
6	1877
6	1887
6	1898
6	1920
6	1940
6	1948
6	1963
6	1966
6	1979
6	1981
6	1994
6	1996
6	1998
6	2043
6	2044
6	2166
6	2190
6	2201
6	2216
6	2221
6	2240
6	2241
6	2265
6	2266
6	2287
6	2313
6	2342
6	2360
6	2375
6	2377
6	2384
6	2390
6	2400
6	2421
6	2440
6	2465
6	2473
6	2520
6	2544
6	2560
6	2570
6	2572
6	2576
6	2628
6	2673
6	2688
6	2701
6	2717
6	2733
6	2776
6	2784
6	2812
6	2820
6	2841
6	2874
6	2912
6	2920
6	2932
6	2987
6	3004
6	3012
6	3048
6	3074
6	3077
6	3078
6	3089
6	3099
6	3106
6	3109
6	3151
6	3156
6	3169
6	3204
6	3205
6	3239
6	3251
6	3266
6	3277
6	3294
6	3304
6	3341
6	3366
6	3393
6	3414
6	3457
6	3462
6	3464
6	3489
6	3505
6	3507
6	3514
6	3583
6	3591
6	3626
6	3628
6	3632
6	3662
6	3698
6	3711
6	3743
6	3754
6	3763
6	3796
6	3846
6	3894
6	3939
6	3959
6	3960
6	3980
6	4000
6	4034
6	4042
6	4047
6	4062
6	4082
6	4098
6	4103
6	4109
6	4121
6	4124
6	4151
6	4184
6	4195
6	4213
6	4245
6	4252
6	4268
6	4295
6	4303
6	4307
6	4337
6	4342
6	4343
6	4351
6	4369
6	4387
6	4391
6	4434
6	4445
6	4476
6	4524
6	4552
6	4553
6	4606
6	4612
6	4636
6	4648
6	4677
6	4679
6	4710
6	4712
6	4737
6	4764
6	4787
6	4843
6	4847
6	4858
6	4870
6	4885
6	4904
6	4968
6	4972
7	8
7	9
7	10
7	11
7	12
7	13
7	14
7	15
7	16
7	17
7	18
7	19
7	20
7	21
7	22
7	23
7	24
7	25
7	26
7	27
7	28
7	29
7	30
7	32
7	33
7	34
7	35
7	36
7	37
7	38
7	40
7	41
7	42
7	43
7	45
7	49
7	50
7	52
7	53
7	57
7	59
7	61
7	66
7	67
7	69
7	72
7	74
7	76
7	77
7	78
7	80
7	81
7	83
7	91
7	94
7	95
7	96
7	97
7	106
7	108
7	110
7	111
7	112
7	113
7	115
7	122
7	124
7	129
7	130
7	131
7	134
7	136
7	137
7	140
7	142
7	143
7	147
7	148
7	150
7	153
7	157
7	160
7	161
7	162
7	165
7	169
7	173
7	174
7	176
7	179
7	180
7	181
7	186
7	188
7	194
7	199
7	202
7	204
7	211
7	214
7	219
7	222
7	224
7	233
7	237
7	240
7	244
7	263
7	268
7	271
7	274
7	277
7	279
7	281
7	283
7	289
7	293
7	297
7	299
7	301
7	303
7	305
7	311
7	312
7	320
7	326
7	335
7	338
7	348
7	361
7	366
7	369
7	383
7	389
7	395
7	397
7	403
7	407
7	409
7	420
7	424
7	434
7	439
7	445
7	447
7	453
7	456
7	468
7	478
7	483
7	484
7	510
7	516
7	536
7	541
7	549
7	556
7	562
7	574
7	581
7	584
7	587
7	596
7	598
7	606
7	610
7	613
7	634
7	636
7	652
7	658
7	665
7	668
7	674
7	675
7	676
7	678
7	681
7	689
7	696
7	706
7	717
7	732
7	733
7	746
7	748
7	763
7	780
7	795
7	798
7	817
7	826
7	830
7	835
7	840
7	845
7	855
7	862
7	872
7	898
7	900
7	904
7	912
7	945
7	959
7	966
7	1003
7	1011
7	1017
7	1020
7	1026
7	1032
7	1041
7	1049
7	1060
7	1063
7	1082
7	1085
7	1105
7	1123
7	1134
7	1140
7	1144
7	1160
7	1164
7	1184
7	1210
7	1234
7	1242
7	1255
7	1271
7	1282
7	1287
7	1288
7	1301
7	1307
7	1324
7	1327
7	1347
7	1365
7	1373
7	1377
7	1404
7	1405
7	1414
7	1417
7	1435
7	1444
7	1502
7	1504
7	1526
7	1529
7	1531
7	1542
7	1549
7	1552
7	1559
7	1561
7	1566
7	1627
7	1628
7	1637
7	1638
7	1646
7	1651
7	1681
7	1683
7	1688
7	1697
7	1709
7	1720
7	1731
7	1733
7	1745
7	1754
7	1757
7	1758
7	1771
7	1809
7	1810
7	1811
7	1880
7	1885
7	1927
7	1931
7	1935
7	1955
7	1987
7	1993
7	1997
7	2006
7	2035
7	2041
7	2055
7	2056
7	2058
7	2076
7	2087
7	2091
7	2092
7	2097
7	2118
7	2219
7	2240
7	2248
7	2260
7	2264
7	2317
7	2319
7	2354
7	2363
7	2376
7	2386
7	2404
7	2480
7	2483
7	2494
7	2498
7	2521
7	2526
7	2528
7	2529
7	2530
7	2537
7	2542
7	2559
7	2567
7	2572
